Airline,Source,Destination,Duration,Total stops,Price,Date,Market
SAUDIA,PAR,RUH,1005,1,631.8,2022-04-30,PAR-RUH
SAUDIA,PAR,RUH,1065,1,631.8,2022-04-30,PAR-RUH
SAUDIA,PAR,RUH,1130,1,631.8,2022-04-30,PAR-RUH
SAUDIA,PAR,RUH,655,1,633.15,2022-04-30,PAR-RUH
SAUDIA,PAR,RUH,950,1,649.89,2022-04-30,PAR-RUH
KLM,PAR,RUH,560,1,651.24,2022-04-30,PAR-RUH
KLM,PAR,RUH,600,1,651.24,2022-04-30,PAR-RUH
KLM,PAR,RUH,685,1,651.24,2022-04-30,PAR-RUH
KLM,PAR,RUH,730,1,651.24,2022-04-30,PAR-RUH
KLM,PAR,RUH,780,1,651.24,2022-04-30,PAR-RUH
KLM,PAR,RUH,800,1,651.24,2022-04-30,PAR-RUH
KLM,PAR,RUH,870,1,651.24,2022-04-30,PAR-RUH
Qatar Airways,PAR,RUH,575,1,653.13,2022-04-30,PAR-RUH
Qatar Airways,PAR,RUH,915,1,653.13,2022-04-30,PAR-RUH
Qatar Airways,PAR,RUH,1005,1,653.13,2022-04-30,PAR-RUH
Emirates,PAR,RUH,590,1,653.4,2022-04-30,PAR-RUH
Emirates,PAR,RUH,840,1,653.4,2022-04-30,PAR-RUH
Emirates,PAR,RUH,915,1,653.4,2022-04-30,PAR-RUH
Emirates,PAR,RUH,1165,1,653.4,2022-04-30,PAR-RUH
Etihad Airways,PAR,RUH,615,1,661.5,2022-04-30,PAR-RUH
Etihad Airways,PAR,RUH,625,1,661.5,2022-04-30,PAR-RUH
Etihad Airways,PAR,RUH,945,1,661.5,2022-04-30,PAR-RUH
Etihad Airways,PAR,RUH,980,1,665.28,2022-04-30,PAR-RUH
MEA,PAR,RUH,550,1,702.54,2022-04-30,PAR-RUH
MEA,PAR,RUH,605,1,702.54,2022-04-30,PAR-RUH
Emirates,PAR,RUH,800,1,725.76,2022-04-30,PAR-RUH
"Air France, SAUDIA",PAR,RUH,555,1,779.76,2022-04-30,PAR-RUH
"Ryanair, Pegasus Airlines",PAR,RUH,805,2,314.82,2022-04-30,PAR-RUH
"easyJet, Pegasus Airlines",PAR,RUH,1085,2,346.41,2022-04-30,PAR-RUH
"Air France, Pegasus Airlines",PAR,RUH,865,2,352.08,2022-04-30,PAR-RUH
"Air France, Pegasus Airlines",PAR,RUH,1070,2,352.08,2022-04-30,PAR-RUH
"Air France, Pegasus Airlines",PAR,RUH,1200,2,352.08,2022-04-30,PAR-RUH
"easyJet, Pegasus Airlines",PAR,RUH,915,2,353.7,2022-04-30,PAR-RUH
"easyJet, Pegasus Airlines",PAR,RUH,1095,2,353.7,2022-04-30,PAR-RUH
"Ryanair, Pegasus Airlines",PAR,RUH,1075,2,360.72,2022-04-30,PAR-RUH
"Lufthansa, Pegasus Airlines",PAR,RUH,950,2,361.8,2022-04-30,PAR-RUH
"Lufthansa, Pegasus Airlines",PAR,RUH,1065,2,361.8,2022-04-30,PAR-RUH
"Lufthansa, Pegasus Airlines",PAR,RUH,1165,2,361.8,2022-04-30,PAR-RUH
"Lufthansa, Pegasus Airlines",PAR,RUH,895,2,377.19,2022-04-30,PAR-RUH
"Lufthansa, Pegasus Airlines",PAR,RUH,765,2,393.93,2022-04-30,PAR-RUH
"Turkish Airlines, Pegasus Airlines",PAR,RUH,775,1,427.95,2022-04-30,PAR-RUH
"Turkish Airlines, Pegasus Airlines",PAR,RUH,965,1,427.95,2022-04-30,PAR-RUH
Lufthansa,PAR,RUH,730,2,487.35,2022-04-30,PAR-RUH
"AnadoluJet, Turkish Airlines",PAR,RUH,940,1,506.79,2022-04-30,PAR-RUH
SAUDIA,PAR,RUH,1035,2,638.28,2022-04-30,PAR-RUH
SAUDIA,PAR,RUH,1040,2,638.28,2022-04-30,PAR-RUH
Emirates,PAR,RUH,1180,1,725.76,2022-04-30,PAR-RUH
MEA,PAR,RUH,1210,1,758.7,2022-04-30,PAR-RUH
Royal Air Maroc,PAR,RUH,795,1,851.04,2022-04-30,PAR-RUH
Royal Air Maroc,PAR,RUH,1035,1,851.04,2022-04-30,PAR-RUH
Oman Air,PAR,RUH,805,1,925.83,2022-04-30,PAR-RUH
AnadoluJet,PAR,RUH,720,1,1084.32,2022-04-30,PAR-RUH
"Ryanair, Qatar Airways",PAR,RUH,1005,3,460.08,2022-04-30,PAR-RUH
Multiple Airlines,PAR,RUH,1005,3,472.77,2022-04-30,PAR-RUH
Multiple Airlines,PAR,RUH,1210,3,720.9,2022-04-30,PAR-RUH
"Austrian Airlines, Egypt Air",PAR,RUH,1150,3,739.26,2022-04-30,PAR-RUH
Multiple Airlines,PAR,RUH,1150,3,761.94,2022-04-30,PAR-RUH
Multiple Airlines,PAR,RUH,1005,3,778.68,2022-04-30,PAR-RUH
Multiple Airlines,PAR,RUH,940,3,816.21,2022-04-30,PAR-RUH
"LOT, Qatar Airways",PAR,RUH,1115,3,910.17,2022-04-30,PAR-RUH
"KLM, Qatar Airways",PAR,RUH,1020,3,1027.62,2022-04-30,PAR-RUH
Multiple Airlines,PAR,RUH,980,3,1103.22,2022-04-30,PAR-RUH
"Lufthansa, Emirates",PAR,RUH,1120,3,1122.66,2022-04-30,PAR-RUH
"Lufthansa, Emirates",PAR,RUH,980,3,1127.52,2022-04-30,PAR-RUH
"Austrian Airlines, Emirates",PAR,RUH,1110,3,1170.99,2022-04-30,PAR-RUH
"Air France, Qatar Airways",PAR,RUH,975,2,1173.15,2022-04-30,PAR-RUH
"Air France, Qatar Airways",PAR,RUH,1110,2,1173.15,2022-04-30,PAR-RUH
"Lufthansa, Egypt Air",PAR,RUH,885,2,1325.97,2022-04-30,PAR-RUH
"Lufthansa, Egypt Air",PAR,RUH,930,2,1325.97,2022-04-30,PAR-RUH
Emirates,PAR,RUH,975,1,1443.69,2022-04-30,PAR-RUH
"Turkish Airlines, AnadoluJet",PAR,RUH,805,1,1475.01,2022-04-30,PAR-RUH
"Turkish Airlines, AnadoluJet",PAR,RUH,995,1,1475.01,2022-04-30,PAR-RUH
"Lufthansa, Egypt Air",PAR,RUH,735,2,1484.46,2022-04-30,PAR-RUH
"Lufthansa, Egypt Air",PAR,RUH,830,2,1510.92,2022-04-30,PAR-RUH
"Lufthansa, Turkish Airlines",PAR,RUH,1030,2,1589.22,2022-04-30,PAR-RUH
"Austrian Airlines, Lufthansa",PAR,RUH,720,2,2304.72,2022-04-30,PAR-RUH
"LOT, Lufthansa",PAR,RUH,710,2,2844.18,2022-04-30,PAR-RUH
Air France,PAR,RUH,710,2,4119.12,2022-04-30,PAR-RUH
Air France,PAR,RUH,805,2,4119.12,2022-04-30,PAR-RUH
Air France,PAR,RUH,860,2,4119.12,2022-04-30,PAR-RUH
Air France,PAR,RUH,870,2,4119.12,2022-04-30,PAR-RUH
Air France,PAR,RUH,745,2,4120.2,2022-04-30,PAR-RUH
Air France,PAR,RUH,805,2,4120.2,2022-04-30,PAR-RUH
Air France,PAR,RUH,865,2,4120.2,2022-04-30,PAR-RUH
Air France,PAR,RUH,925,2,4120.2,2022-04-30,PAR-RUH
SAUDIA,PAR,RUH,1160,2,638.28,2022-04-30,PAR-RUH
"Austrian Airlines, Egypt Air",PAR,RUH,965,2,1686.69,2022-04-30,PAR-RUH
"Lufthansa, Egypt Air",PAR,RUH,830,2,1713.96,2022-04-30,PAR-RUH
"Lufthansa, Egypt Air",PAR,RUH,950,2,1824.12,2022-04-30,PAR-RUH
"British Airways, SAUDIA",PAR,RUH,755,1,2388.42,2022-04-30,PAR-RUH
"Egypt Air, Etihad Airways",PAR,RUH,970,2,3402.81,2022-04-30,PAR-RUH
Air Serbia,PAR,SVO,375,1,208.98,2022-02-01,PAR-SVO
Aeroflot,PAR,SVO,225,0,311.85,2022-02-01,PAR-SVO
Aeroflot,PAR,SVO,250,0,319.68,2022-02-01,PAR-SVO
Aeroflot,PAR,SVO,235,0,325.89,2022-02-01,PAR-SVO
Finnair,PAR,SVO,440,1,159.03,2022-02-01,PAR-SVO
Finnair,PAR,SVO,635,1,159.03,2022-02-01,PAR-SVO
Air Serbia,PAR,SVO,375,1,187.92,2022-02-01,PAR-SVO
Finnair,PAR,SVO,965,1,147.69,2022-02-01,PAR-SVO
"airBaltic, Aeroflot",PAR,SVO,445,1,217.35,2022-02-01,PAR-SVO
LOT,PAR,SVO,450,1,218.43,2022-02-01,PAR-SVO
LOT,PAR,SVO,670,1,218.43,2022-02-01,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,435,1,235.44,2022-02-01,PAR-SVO
"Ryanair, Aeroflot",PAR,SVO,545,1,250.02,2022-02-01,PAR-SVO
"Air Moldova, Aeroflot",PAR,SVO,735,1,261.63,2022-02-01,PAR-SVO
"Lufthansa, Nordwind Airlines",PAR,SVO,525,1,267.03,2022-02-01,PAR-SVO
"Air France, Nordwind Airlines",PAR,SVO,610,1,277.56,2022-02-01,PAR-SVO
"Vueling, Aeroflot",PAR,SVO,515,1,278.37,2022-02-01,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,420,1,291.06,2022-02-01,PAR-SVO
"Vueling, Aeroflot",PAR,SVO,440,1,301.59,2022-02-01,PAR-SVO
"Air France, LOT",PAR,SVO,510,1,308.07,2022-02-01,PAR-SVO
KLM,PAR,SVO,315,1,324.27,2022-02-01,PAR-SVO
KLM,PAR,SVO,330,1,324.27,2022-02-01,PAR-SVO
KLM,PAR,SVO,340,1,324.27,2022-02-01,PAR-SVO
KLM,PAR,SVO,355,1,324.27,2022-02-01,PAR-SVO
KLM,PAR,SVO,415,1,324.27,2022-02-01,PAR-SVO
KLM,PAR,SVO,420,1,324.27,2022-02-01,PAR-SVO
KLM,PAR,SVO,470,1,324.27,2022-02-01,PAR-SVO
"Vueling, Aeroflot",PAR,SVO,665,1,270.54,2022-02-01,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,505,1,299.43,2022-02-01,PAR-SVO
KLM,PAR,SVO,565,1,324.27,2022-02-01,PAR-SVO
KLM,PAR,SVO,730,1,324.27,2022-02-01,PAR-SVO
KLM,PAR,SVO,815,1,324.27,2022-02-01,PAR-SVO
KLM,PAR,SVO,865,1,324.27,2022-02-01,PAR-SVO
KLM,PAR,SVO,890,1,324.27,2022-02-01,PAR-SVO
"Finnair, Pobeda",PAR,SVO,510,2,193.59,2022-02-01,PAR-SVO
"Finnair, Aeroflot",PAR,SVO,500,2,201.69,2022-02-01,PAR-SVO
"easyJet, Finnair",PAR,SVO,590,2,218.16,2022-02-01,PAR-SVO
"Vueling, KLM",PAR,SVO,755,2,226.53,2022-02-01,PAR-SVO
"easyJet, KLM",PAR,SVO,665,2,227.34,2022-02-01,PAR-SVO
"Pegasus Airlines, Aeroflot",PAR,SVO,720,2,236.79,2022-02-01,PAR-SVO
"Air France, KLM",PAR,SVO,565,2,248.67,2022-02-01,PAR-SVO
"Ryanair, Aeroflot",PAR,SVO,715,1,255.15,2022-02-01,PAR-SVO
"Air France, KLM",PAR,SVO,645,2,262.44,2022-02-01,PAR-SVO
"Air France, KLM",PAR,SVO,640,2,270.27,2022-02-01,PAR-SVO
"Air France, KLM",PAR,SVO,640,2,270.54,2022-02-01,PAR-SVO
"Ryanair, KLM",PAR,SVO,660,2,278.64,2022-02-01,PAR-SVO
"KLM, Nordwind Airlines",PAR,SVO,645,2,291.33,2022-02-01,PAR-SVO
"KLM, Nordwind Airlines",PAR,SVO,595,2,291.6,2022-02-01,PAR-SVO
"KLM, Aeroflot",PAR,SVO,600,2,305.37,2022-02-01,PAR-SVO
"Vueling, KLM",PAR,SVO,700,2,227.61,2022-02-01,PAR-SVO
Multiple Airlines,PAR,SVO,435,2,1160.46,2022-02-01,PAR-SVO
Qatar Airways,PAR,SVO,885,1,1607.31,2022-02-01,PAR-SVO
airBaltic,PAR,SVO,805,1,191.16,2022-02-02,PAR-SVO
Aeroflot,PAR,SVO,215,0,319.68,2022-02-02,PAR-SVO
Aeroflot,PAR,SVO,225,0,319.68,2022-02-02,PAR-SVO
Aeroflot,PAR,SVO,250,0,319.68,2022-02-02,PAR-SVO
Air France,PAR,SVO,215,0,377.73,2022-02-02,PAR-SVO
Finnair,PAR,SVO,440,1,159.03,2022-02-02,PAR-SVO
Finnair,PAR,SVO,635,1,159.03,2022-02-02,PAR-SVO
airBaltic,PAR,SVO,805,1,165.24,2022-02-02,PAR-SVO
"Ryanair, airBaltic",PAR,SVO,630,1,177.93,2022-02-02,PAR-SVO
LOT,PAR,SVO,450,1,218.43,2022-02-02,PAR-SVO
LOT,PAR,SVO,670,1,218.43,2022-02-02,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,435,1,235.44,2022-02-02,PAR-SVO
"Ryanair, Aeroflot",PAR,SVO,530,1,250.02,2022-02-02,PAR-SVO
Bulgaria Air,PAR,SVO,415,1,268.38,2022-02-02,PAR-SVO
"Wizz Air, LOT",PAR,SVO,880,1,235.98,2022-02-02,PAR-SVO
"Transavia France, Aeroflot",PAR,SVO,590,1,279.45,2022-02-02,PAR-SVO
"Turkish Airlines, Nordwind Airlines",PAR,SVO,530,1,279.99,2022-02-02,PAR-SVO
"Vueling, Aeroflot",PAR,SVO,515,1,293.22,2022-02-02,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,370,1,297.81,2022-02-02,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,505,1,297.81,2022-02-02,PAR-SVO
"Vueling, Aeroflot",PAR,SVO,545,1,299.16,2022-02-02,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,420,1,304.83,2022-02-02,PAR-SVO
"Vueling, Aeroflot",PAR,SVO,485,1,306.18,2022-02-02,PAR-SVO
"Vueling, Aeroflot",PAR,SVO,625,1,324.0,2022-02-02,PAR-SVO
KLM,PAR,SVO,315,1,324.27,2022-02-02,PAR-SVO
KLM,PAR,SVO,330,1,324.27,2022-02-02,PAR-SVO
KLM,PAR,SVO,340,1,324.27,2022-02-02,PAR-SVO
KLM,PAR,SVO,355,1,324.27,2022-02-02,PAR-SVO
KLM,PAR,SVO,415,1,324.27,2022-02-02,PAR-SVO
KLM,PAR,SVO,420,1,324.27,2022-02-02,PAR-SVO
KLM,PAR,SVO,470,1,324.27,2022-02-02,PAR-SVO
KLM,PAR,SVO,565,1,324.27,2022-02-02,PAR-SVO
KLM,PAR,SVO,730,1,324.27,2022-02-02,PAR-SVO
KLM,PAR,SVO,815,1,324.27,2022-02-02,PAR-SVO
KLM,PAR,SVO,865,1,324.27,2022-02-02,PAR-SVO
"Vueling, airBaltic",PAR,SVO,735,2,181.44,2022-02-02,PAR-SVO
"Vueling, airBaltic",PAR,SVO,720,2,184.95,2022-02-02,PAR-SVO
"Finnair, Pobeda",PAR,SVO,510,2,193.59,2022-02-02,PAR-SVO
"Finnair, Aeroflot",PAR,SVO,500,2,201.69,2022-02-02,PAR-SVO
"Ryanair, KLM",PAR,SVO,860,2,213.3,2022-02-02,PAR-SVO
"Vueling, LOT",PAR,SVO,690,2,221.67,2022-02-02,PAR-SVO
"easyJet, KLM",PAR,SVO,665,2,227.34,2022-02-02,PAR-SVO
"Pegasus Airlines, Aeroflot",PAR,SVO,720,2,236.79,2022-02-02,PAR-SVO
airBaltic,PAR,SVO,795,2,299.43,2022-02-02,PAR-SVO
Multiple Airlines,PAR,SVO,915,2,111.51,2022-02-02,PAR-SVO
"Vueling, KLM",PAR,SVO,640,2,227.61,2022-02-02,PAR-SVO
"Lufthansa, airBaltic",PAR,SVO,595,3,265.14,2022-02-02,PAR-SVO
Qatar Airways,PAR,SVO,770,1,1614.33,2022-02-02,PAR-SVO
Air Serbia,PAR,SVO,395,1,191.16,2022-02-03,PAR-SVO
Aeroflot,PAR,SVO,250,0,319.68,2022-02-03,PAR-SVO
Air France,PAR,SVO,235,0,473.31,2022-02-03,PAR-SVO
Finnair,PAR,SVO,440,1,159.03,2022-02-03,PAR-SVO
Air Serbia,PAR,SVO,395,1,170.1,2022-02-03,PAR-SVO
Finnair,PAR,SVO,635,1,159.03,2022-02-03,PAR-SVO
"airBaltic, Aeroflot",PAR,SVO,445,1,217.35,2022-02-03,PAR-SVO
LOT,PAR,SVO,450,1,218.43,2022-02-03,PAR-SVO
LOT,PAR,SVO,670,1,218.43,2022-02-03,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,435,1,239.76,2022-02-03,PAR-SVO
"Air France, Aeroflot",PAR,SVO,340,1,309.15,2022-02-03,PAR-SVO
KLM,PAR,SVO,315,1,324.27,2022-02-03,PAR-SVO
KLM,PAR,SVO,330,1,324.27,2022-02-03,PAR-SVO
KLM,PAR,SVO,340,1,324.27,2022-02-03,PAR-SVO
KLM,PAR,SVO,355,1,324.27,2022-02-03,PAR-SVO
Finnair,PAR,SVO,335,1,326.16,2022-02-03,PAR-SVO
Finnair,PAR,SVO,945,1,159.03,2022-02-03,PAR-SVO
Air Serbia,PAR,SVO,850,1,170.1,2022-02-03,PAR-SVO
"HiSky, Aeroflot",PAR,SVO,710,1,203.58,2022-02-03,PAR-SVO
LOT,PAR,SVO,945,1,218.43,2022-02-03,PAR-SVO
"Austrian Airlines, Aeroflot",PAR,SVO,520,1,270.54,2022-02-03,PAR-SVO
"Vueling, Aeroflot",PAR,SVO,545,1,281.07,2022-02-03,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,420,1,290.79,2022-02-03,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,480,1,291.6,2022-02-03,PAR-SVO
"Vueling, Aeroflot",PAR,SVO,515,1,293.76,2022-02-03,PAR-SVO
"Vueling, Aeroflot",PAR,SVO,550,1,300.24,2022-02-03,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,375,1,303.48,2022-02-03,PAR-SVO
"Air France, Aeroflot",PAR,SVO,455,1,313.2,2022-02-03,PAR-SVO
"Air France, Aeroflot",PAR,SVO,515,1,313.2,2022-02-03,PAR-SVO
"Air France, Aeroflot",PAR,SVO,550,1,313.2,2022-02-03,PAR-SVO
KLM,PAR,SVO,415,1,324.27,2022-02-03,PAR-SVO
KLM,PAR,SVO,420,1,324.27,2022-02-03,PAR-SVO
KLM,PAR,SVO,470,1,324.27,2022-02-03,PAR-SVO
KLM,PAR,SVO,565,1,324.27,2022-02-03,PAR-SVO
LOT,PAR,SVO,500,1,398.79,2022-02-03,PAR-SVO
"Finnair, Pobeda",PAR,SVO,510,2,193.59,2022-02-03,PAR-SVO
"Finnair, Aeroflot",PAR,SVO,500,2,201.69,2022-02-03,PAR-SVO
"Ryanair, KLM",PAR,SVO,685,2,214.38,2022-02-03,PAR-SVO
"easyJet, KLM",PAR,SVO,775,2,227.07,2022-02-03,PAR-SVO
"easyJet, KLM",PAR,SVO,665,2,232.74,2022-02-03,PAR-SVO
"Pegasus Airlines, Aeroflot",PAR,SVO,720,2,236.79,2022-02-03,PAR-SVO
"Wizz Air, LOT",PAR,SVO,560,2,243.27,2022-02-03,PAR-SVO
"Air France, KLM",PAR,SVO,565,2,248.67,2022-02-03,PAR-SVO
"LOT, Nordwind Airlines",PAR,SVO,655,2,260.82,2022-02-03,PAR-SVO
"Vueling, LOT",PAR,SVO,675,2,262.17,2022-02-03,PAR-SVO
"Air France, KLM",PAR,SVO,645,2,265.14,2022-02-03,PAR-SVO
"Air France, KLM",PAR,SVO,640,2,270.54,2022-02-03,PAR-SVO
"LOT, Aeroflot",PAR,SVO,590,2,274.86,2022-02-03,PAR-SVO
"Air France, LOT",PAR,SVO,640,2,285.66,2022-02-03,PAR-SVO
"Air France, KLM",PAR,SVO,625,2,289.98,2022-02-03,PAR-SVO
KLM,PAR,SVO,730,1,324.27,2022-02-03,PAR-SVO
KLM,PAR,SVO,815,1,324.27,2022-02-03,PAR-SVO
KLM,PAR,SVO,865,1,324.27,2022-02-03,PAR-SVO
KLM,PAR,SVO,890,1,324.27,2022-02-03,PAR-SVO
Aeroflot,PAR,SVO,605,1,438.21,2022-02-03,PAR-SVO
Aeroflot,PAR,SVO,670,1,438.21,2022-02-03,PAR-SVO
Aeroflot,PAR,SVO,730,1,438.21,2022-02-03,PAR-SVO
Aeroflot,PAR,SVO,770,1,438.21,2022-02-03,PAR-SVO
Aeroflot,PAR,SVO,850,1,438.21,2022-02-03,PAR-SVO
Aeroflot,PAR,SVO,930,1,438.21,2022-02-03,PAR-SVO
Multiple Airlines,PAR,SVO,925,3,1593.54,2022-02-03,PAR-SVO
Qatar Airways,PAR,SVO,885,1,1607.31,2022-02-03,PAR-SVO
Multiple Airlines,PAR,SVO,945,2,1940.76,2022-02-03,PAR-SVO
Air Serbia,PAR,SVO,360,1,191.16,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,225,0,305.64,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,225,0,319.68,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,235,0,319.68,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,250,0,319.68,2022-02-04,PAR-SVO
Finnair,PAR,SVO,440,1,159.03,2022-02-04,PAR-SVO
Air Serbia,PAR,SVO,360,1,170.1,2022-02-04,PAR-SVO
Finnair,PAR,SVO,635,1,159.03,2022-02-04,PAR-SVO
Air Serbia,PAR,SVO,850,1,170.1,2022-02-04,PAR-SVO
LOT,PAR,SVO,450,1,218.43,2022-02-04,PAR-SVO
LOT,PAR,SVO,670,1,218.43,2022-02-04,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,535,1,235.98,2022-02-04,PAR-SVO
"Ryanair, Aeroflot",PAR,SVO,545,1,250.02,2022-02-04,PAR-SVO
"Aeroflot, Nordwind Airlines",PAR,SVO,455,1,267.03,2022-02-04,PAR-SVO
Bulgaria Air,PAR,SVO,455,1,268.38,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,355,1,272.43,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,410,1,281.07,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,475,1,281.07,2022-02-04,PAR-SVO
"Air France, Aeroflot",PAR,SVO,390,1,292.14,2022-02-04,PAR-SVO
"Wizz Air, LOT",PAR,SVO,880,1,226.26,2022-02-04,PAR-SVO
"Wizz Air, Aeroflot",PAR,SVO,780,1,228.15,2022-02-04,PAR-SVO
"Transavia France, Aeroflot",PAR,SVO,590,1,251.37,2022-02-04,PAR-SVO
"Vueling, Aeroflot",PAR,SVO,515,1,275.13,2022-02-04,PAR-SVO
"Vueling, Aeroflot",PAR,SVO,545,1,275.94,2022-02-04,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,480,1,277.29,2022-02-04,PAR-SVO
"Turkish Airlines, Nordwind Airlines",PAR,SVO,530,1,281.07,2022-02-04,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,420,1,285.93,2022-02-04,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,460,1,285.93,2022-02-04,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,535,1,285.93,2022-02-04,PAR-SVO
"Air France, Aeroflot",PAR,SVO,455,1,306.99,2022-02-04,PAR-SVO
KLM,PAR,SVO,315,1,324.27,2022-02-04,PAR-SVO
KLM,PAR,SVO,330,1,324.27,2022-02-04,PAR-SVO
KLM,PAR,SVO,340,1,324.27,2022-02-04,PAR-SVO
KLM,PAR,SVO,355,1,324.27,2022-02-04,PAR-SVO
KLM,PAR,SVO,415,1,324.27,2022-02-04,PAR-SVO
KLM,PAR,SVO,420,1,324.27,2022-02-04,PAR-SVO
KLM,PAR,SVO,470,1,324.27,2022-02-04,PAR-SVO
KLM,PAR,SVO,565,1,324.27,2022-02-04,PAR-SVO
KLM,PAR,SVO,730,1,324.27,2022-02-04,PAR-SVO
KLM,PAR,SVO,815,1,324.27,2022-02-04,PAR-SVO
KLM,PAR,SVO,865,1,324.27,2022-02-04,PAR-SVO
KLM,PAR,SVO,890,1,324.27,2022-02-04,PAR-SVO
LOT,PAR,SVO,485,1,337.77,2022-02-04,PAR-SVO
LOT,PAR,SVO,705,1,337.77,2022-02-04,PAR-SVO
"easyJet, LOT",PAR,SVO,675,2,183.33,2022-02-04,PAR-SVO
"Ryanair, KLM",PAR,SVO,615,2,183.6,2022-02-04,PAR-SVO
"Blue Air, Air Serbia",PAR,SVO,775,2,197.1,2022-02-04,PAR-SVO
"Finnair, Aeroflot",PAR,SVO,500,2,201.69,2022-02-04,PAR-SVO
"Wizz Air, LOT",PAR,SVO,560,2,204.39,2022-02-04,PAR-SVO
"Finnair, Pobeda",PAR,SVO,510,2,211.68,2022-02-04,PAR-SVO
"Ryanair, Air Serbia",PAR,SVO,645,2,216.81,2022-02-04,PAR-SVO
"Wizz Air, Air Serbia",PAR,SVO,800,2,225.72,2022-02-04,PAR-SVO
Multiple Airlines,PAR,SVO,530,2,225.99,2022-02-04,PAR-SVO
"easyJet, KLM",PAR,SVO,630,2,227.61,2022-02-04,PAR-SVO
"Ryanair, LOT",PAR,SVO,825,1,233.55,2022-02-04,PAR-SVO
"Pegasus Airlines, Aeroflot",PAR,SVO,720,2,236.79,2022-02-04,PAR-SVO
"Lufthansa, Nordwind Airlines",PAR,SVO,540,2,270.27,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,535,1,424.71,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,575,1,424.71,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,655,1,424.71,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,735,1,424.71,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,825,1,424.71,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,900,1,424.71,2022-02-04,PAR-SVO
Multiple Airlines,PAR,SVO,790,2,126.09,2022-02-04,PAR-SVO
Multiple Airlines,PAR,SVO,870,2,126.09,2022-02-04,PAR-SVO
Air Algerie,PAR,SVO,770,1,753.84,2022-02-04,PAR-SVO
Air Algerie,PAR,SVO,555,1,757.08,2022-02-04,PAR-SVO
Air Algerie,PAR,SVO,675,1,757.08,2022-02-04,PAR-SVO
Multiple Airlines,PAR,SVO,435,2,1160.46,2022-02-04,PAR-SVO
"Lufthansa, Aeroflot",PAR,SVO,880,2,1194.21,2022-02-04,PAR-SVO
Qatar Airways,PAR,SVO,770,1,1638.09,2022-02-04,PAR-SVO
Multiple Airlines,PAR,SVO,880,2,1940.76,2022-02-04,PAR-SVO
Aeroflot,PAR,SVO,230,0,305.64,2022-02-05,PAR-SVO
Air France,PAR,SVO,215,0,377.46,2022-02-05,PAR-SVO
Aeroflot,PAR,SVO,215,0,429.3,2022-02-05,PAR-SVO
Finnair,PAR,SVO,420,1,147.69,2022-02-05,PAR-SVO
Finnair,PAR,SVO,440,1,159.03,2022-02-05,PAR-SVO
Finnair,PAR,SVO,675,1,147.69,2022-02-05,PAR-SVO
Finnair,PAR,SVO,635,1,170.64,2022-02-05,PAR-SVO
"easyJet, Nordwind Airlines",PAR,SVO,475,1,177.66,2022-02-05,PAR-SVO
"easyJet, Nordwind Airlines",PAR,SVO,585,1,177.66,2022-02-05,PAR-SVO
Finnair,PAR,SVO,965,1,147.69,2022-02-05,PAR-SVO
Air Serbia,PAR,SVO,750,1,170.1,2022-02-05,PAR-SVO
"easyJet, Nordwind Airlines",PAR,SVO,750,1,174.96,2022-02-05,PAR-SVO
LOT,PAR,SVO,670,1,218.43,2022-02-05,PAR-SVO
airBaltic,PAR,SVO,580,1,232.74,2022-02-05,PAR-SVO
"easyJet, Aeroflot",PAR,SVO,600,1,251.64,2022-02-05,PAR-SVO
LOT,PAR,SVO,450,1,267.3,2022-02-05,PAR-SVO
Bulgaria Air,PAR,SVO,455,1,268.38,2022-02-05,PAR-SVO
"Vueling, Aeroflot",PAR,SVO,485,1,286.74,2022-02-05,PAR-SVO
"Air France, Nordwind Airlines",PAR,SVO,405,1,291.6,2022-02-05,PAR-SVO
